symbol,date,open,high,low,close,adj close,volume
TSM,2002-01-02,11.888421,11.888421,11.732173,11.874834,6.058702,5303837
TSM,2002-01-03,11.881627,12.66966,11.868041,12.622106,6.439973,14104459
TSM,2002-01-04,12.737594,13.11123,12.737594,13.022916,6.64447,14525163
TSM,2002-01-07,13.281064,13.315031,12.805528,12.805528,6.533557,7267660
TSM,2002-01-08,12.825908,13.247098,12.656073,13.240304,6.755384,9179373
TSM,2002-01-09,13.382965,13.681874,12.907428,13.247098,6.75885,10260867
TSM,2002-01-10,13.145197,13.145197,12.635693,12.635693,6.446903,7135620
TSM,2002-01-11,12.499825,12.832701,12.486239,12.594933,6.426108,6041172
TSM,2002-01-14,12.594933,12.703627,12.370751,12.370751,6.311728,4193787
TSM,2002-01-15,12.465858,12.703627,12.22809,12.323197,6.287468,6579049
TSM,2002-01-16,11.990322,12.024289,11.752553,11.793313,6.01711,9998700
TSM,2002-01-17,12.058255,12.377544,11.915594,12.28923,6.270135,7762553
TSM,2002-01-18,12.024289,12.214503,11.861247,11.949561,6.096831,7827764
TSM,2002-01-22,12.234883,12.329991,11.949561,12.003908,6.124561,8587621
TSM,2002-01-23,12.024289,12.397925,12.024289,12.282437,6.266669,4538681
TSM,2002-01-24,12.567759,12.7308,12.363958,12.397925,6.325594,6620707
TSM,2002-01-25,12.058255,12.431892,12.058255,12.404718,6.329059,8778689
TSM,2002-01-28,12.404718,12.493032,12.323197,12.438685,6.34639,3009988
TSM,2002-01-29,12.262057,12.493032,12.024289,12.092222,6.169619,5255408
TSM,2002-01-30,12.099016,12.194123,11.616686,12.003908,6.124561,10015628
TSM,2002-01-31,12.024289,12.065049,11.453644,11.528372,5.881935,14361621
TSM,2002-02-01,11.412884,11.738966,11.378917,11.562338,5.899265,37969004
TSM,2002-02-04,11.616686,11.691413,11.419677,11.433264,5.833411,9408567
TSM,2002-02-05,11.378917,11.643859,11.277016,11.480818,5.85767,8435561
TSM,2002-02-06,11.650652,11.779727,11.514785,11.72538,5.982451,7305491
TSM,2002-02-07,11.820487,11.82728,11.28381,11.28381,5.757157,5231855
TSM,2002-02-08,11.34495,11.406091,10.937347,11.290603,5.760622,11151439
TSM,2002-02-11,11.446851,11.684619,11.378917,11.684619,5.961652,4858993
TSM,2002-02-12,11.616686,11.78652,11.480818,11.738966,5.989382,8019568
TSM,2002-02-13,11.881627,12.058255,11.800107,11.990322,6.117627,6663395
TSM,2002-02-14,12.255264,12.567759,12.22809,12.465858,6.360253,11861689
TSM,2002-02-15,12.24847,12.329991,11.854454,12.010702,6.128026,6674141
TSM,2002-02-19,11.582719,11.718586,11.290603,11.310983,5.77102,5205506
TSM,2002-02-20,11.317777,11.378917,10.767513,11.372124,5.802215,9315682
TSM,2002-02-21,11.209083,11.215876,10.84224,10.876207,5.549191,7034050
TSM,2002-02-22,10.869413,11.086802,10.80148,10.991694,5.608115,6710059
TSM,2002-02-25,10.998488,11.392504,10.998488,11.30419,5.767553,5469881
TSM,2002-02-26,11.154735,11.175116,10.869413,11.032455,5.628911,4827786
TSM,2002-02-27,11.412884,11.412884,10.978107,11.249843,5.739823,8054749
TSM,2002-02-28,11.30419,11.34495,11.018868,11.039248,5.632376,5689654
TSM,2002-03-01,11.039248,11.888421,11.039248,11.82728,6.034442,7147101
TSM,2002-03-04,12.221297,12.988949,12.092222,12.982156,6.623675,12734744
TSM,2002-03-05,12.805528,13.348998,12.785147,13.247098,6.75885,10776957
TSM,2002-03-06,13.11123,13.586767,12.941395,13.328618,6.800445,6946023
TSM,2002-03-07,13.498453,13.63432,13.11123,13.355792,6.814311,9141542
TSM,2002-03-08,13.498453,13.776981,13.450899,13.654701,6.966816,8544049
TSM,2002-03-11,13.756601,13.980783,13.484866,13.797362,7.039604,5927238
TSM,2002-03-12,13.416932,13.437312,13.199544,13.382965,6.828173,6191466
TSM,2002-03-13,13.213131,13.315031,12.832701,12.859875,6.561287,6234007
TSM,2002-03-14,12.771561,12.934602,12.683247,12.717214,6.488499,6462170
TSM,2002-03-15,12.696833,13.063676,12.493032,12.975362,6.620208,6946023
TSM,2002-03-18,13.348998,13.376172,12.907428,13.07047,6.668735,4737698
TSM,2002-03-19,13.247098,13.281064,13.043296,13.213131,6.741521,3008368
TSM,2002-03-20,13.219924,13.348998,13.016122,13.077263,6.672198,4364541
TSM,2002-03-21,13.043296,13.5528,13.036503,13.5528,6.914825,4642164
TSM,2002-03-22,13.546006,13.586767,13.267478,13.294651,6.783113,3318082
TSM,2002-03-25,13.430519,13.539213,13.17237,13.199544,6.734591,3807528
TSM,2002-03-26,13.247098,13.654701,13.179164,13.423725,6.848969,3940305
TSM,2002-03-27,13.348998,13.53242,13.281064,13.478073,6.876701,5280432
TSM,2002-03-28,13.858502,14.259312,13.824535,14.09627,7.192111,9659988
TSM,2002-04-01,13.926436,14.069097,13.824535,13.99437,7.14012,5675817
TSM,2002-04-02,13.824535,13.99437,13.607147,13.620734,6.949487,5799172
TSM,2002-04-03,13.5528,13.675081,13.274271,13.423725,6.848969,5480627
TSM,2002-04-04,13.226717,13.57318,13.206337,13.471279,6.873233,4154925
TSM,2002-04-05,13.566387,13.57318,13.389759,13.423725,6.848969,5495053
TSM,2002-04-08,13.043296,13.342205,12.975362,13.301445,6.78658,5320766
TSM,2002-04-09,13.348998,13.5528,12.975362,13.016122,6.641008,7244549
TSM,2002-04-10,13.009329,13.430519,12.472652,12.737594,6.498896,10786820
TSM,2002-04-11,12.7308,12.737594,12.296024,12.493032,6.374119,8963280
TSM,2002-04-12,12.839495,12.907428,12.635693,12.907428,6.58555,4524697
TSM,2002-04-15,13.009329,13.11123,12.907428,13.043296,6.654871,2716614
TSM,2002-04-16,13.586767,13.722634,13.382965,13.722634,7.001478,7733260
TSM,2002-04-17,14.028337,14.130237,13.872089,13.99437,7.14012,8404796
TSM,2002-04-18,13.885676,13.892469,13.382965,13.620734,6.949487,6575369
TSM,2002-04-19,13.844915,13.878882,13.328618,13.335412,6.803911,7998518
TSM,2002-04-22,13.226717,13.233511,12.948189,13.138403,6.703395,5132200
TSM,2002-04-23,13.179164,13.342205,13.077263,13.158784,6.713792,3862729
TSM,2002-04-24,13.179164,13.464486,12.934602,12.975362,6.620208,5963155
TSM,2002-04-25,12.771561,12.805528,12.445478,12.567759,6.412243,9919652
TSM,2002-04-26,12.771561,12.825908,12.058255,12.194123,6.22161,10522297
TSM,2002-04-29,12.160156,12.370751,11.976735,12.037875,6.14189,8117457
TSM,2002-04-30,11.922388,12.336784,11.895214,12.024289,6.134958,6899066
TSM,2002-05-01,12.024289,12.425098,11.834074,12.363958,6.308262,7828058
TSM,2002-05-02,11.990322,12.22809,11.603099,11.732173,5.985916,6676938
TSM,2002-05-03,11.732173,11.772933,11.154735,11.175116,5.7017,14141996
TSM,2002-05-06,10.90338,11.317777,10.883,10.971314,5.597716,7094698
TSM,2002-05-07,11.243049,11.372124,10.937347,11.331363,5.781417,9238695
TSM,2002-05-08,11.752553,12.465858,11.752553,12.459065,6.356785,11205021
TSM,2002-05-09,12.126189,12.567759,11.956355,11.963148,6.103764,10359050
TSM,2002-05-10,12.22809,12.275644,11.718586,12.132983,6.190416,6269483
TSM,2002-05-13,12.194123,12.350371,12.119396,12.22809,6.23894,7211134
TSM,2002-05-14,12.66966,12.893842,12.547379,12.805528,6.533557,10263663
TSM,2002-05-15,12.696833,12.961775,12.465858,12.465858,6.360253,6616732
TSM,2002-05-16,12.438685,12.567759,12.296024,12.465858,6.360253,4635982
TSM,2002-05-17,12.771561,12.873461,12.547379,12.805528,6.533557,4659828
TSM,2002-05-20,12.567759,12.567759,12.302817,12.357164,6.304796,3544037
