symbol,date,open,high,low,close,adj close,volume
TSM,2019-01-02,36.200001,36.75,36.0,36.52,32.106312,5273100
TSM,2019-01-03,35.34,35.52,34.27,34.360001,30.207361,15998000
TSM,2019-01-04,34.459999,35.029999,34.209999,34.970001,30.743637,14178200
TSM,2019-01-07,35.009998,35.470001,34.970001,35.23,30.972208,6850800
TSM,2019-01-08,35.110001,35.18,34.639999,34.939999,30.717262,11462600
TSM,2019-01-09,35.330002,35.959999,35.330002,35.610001,31.30629,11770300
TSM,2019-01-10,35.459999,36.48,35.400002,36.419998,32.018394,7894600
TSM,2019-01-11,36.450001,36.77,36.240002,36.610001,32.185436,7232700
TSM,2019-01-14,36.130001,36.189999,35.720001,35.759998,31.438152,6146200
TSM,2019-01-15,36.040001,36.23,35.799999,36.040001,31.684317,10165800
TSM,2019-01-16,35.900002,36.029999,35.639999,35.639999,31.332664,8727400
TSM,2019-01-17,34.919998,36.549999,34.830002,36.290001,31.90411,21916900
TSM,2019-01-18,36.240002,37.009998,36.16,36.84,32.387623,12905900
TSM,2019-01-22,36.5,36.759998,36.099998,36.369999,31.974432,13381700
TSM,2019-01-23,36.529999,36.740002,36.240002,36.490002,32.079933,13918600
TSM,2019-01-24,36.880001,37.639999,36.779999,37.639999,33.090946,14094100
TSM,2019-01-25,38.0,38.259998,37.880001,38.139999,33.530525,16763700
TSM,2019-01-28,36.919998,37.66,36.900002,37.439999,32.915123,14086500
TSM,2019-01-29,37.290001,37.290001,36.299999,36.330002,31.939272,10100800
TSM,2019-01-30,36.810001,37.450001,36.290001,37.380001,32.862366,9281600
TSM,2019-01-31,37.310001,38.099998,37.310001,37.619999,33.073372,7633400
TSM,2019-02-01,37.75,37.869999,37.439999,37.57,33.029404,6438300
TSM,2019-02-04,37.5,38.009998,37.380001,37.939999,33.354694,7283800
TSM,2019-02-05,37.919998,38.27,37.880001,38.25,33.627228,7314000
TSM,2019-02-06,38.419998,38.82,38.310001,38.740002,34.058006,8795200
TSM,2019-02-07,38.369999,38.459999,37.830002,38.119999,33.512943,7916200
TSM,2019-02-08,37.709999,37.919998,37.5,37.790001,33.22282,7147200
TSM,2019-02-11,37.919998,38.290001,37.830002,38.290001,33.662399,8860700
TSM,2019-02-12,38.639999,38.77,38.439999,38.639999,33.970097,8831200
TSM,2019-02-13,38.369999,38.48,38.049999,38.130001,33.521732,7155600
TSM,2019-02-14,37.919998,38.209999,37.759998,38.060001,33.460197,7782800
TSM,2019-02-15,37.91,38.279999,37.869999,38.09,33.486568,6257600
TSM,2019-02-19,38.220001,38.66,38.099998,38.459999,33.811848,8105700
