symbol,date,open,high,low,close,adj close,volume
NVDA,2000-01-03,0.984375,0.992188,0.919271,0.97526,0.89465,30091200
NVDA,2000-01-04,0.958333,0.960938,0.901042,0.949219,0.870761,30048000
NVDA,2000-01-05,0.921875,0.9375,0.904948,0.917969,0.842094,18835200
NVDA,2000-01-06,0.917969,0.917969,0.822917,0.858073,0.787149,12048000
NVDA,2000-01-07,0.854167,0.88151,0.841146,0.872396,0.800288,7118400
NVDA,2000-01-10,0.875,0.9375,0.859375,0.901042,0.826567,23985600
NVDA,2000-01-11,0.895833,0.90625,0.864583,0.864583,0.793121,14812800
NVDA,2000-01-12,0.864583,0.865885,0.830729,0.842448,0.772816,12355200
NVDA,2000-01-13,0.841146,0.885417,0.830729,0.877604,0.805066,13219200
NVDA,2000-01-14,0.890625,0.951823,0.888021,0.915365,0.839706,60456000
NVDA,2000-01-18,0.927083,0.958333,0.885417,0.954427,0.875539,26164800
NVDA,2000-01-19,0.958333,0.958333,0.9375,0.945313,0.867178,16468800
NVDA,2000-01-20,0.953125,1.005208,0.934896,0.942708,0.864789,17956800
NVDA,2000-01-21,0.940104,0.94401,0.908854,0.932292,0.855234,54427200
NVDA,2000-01-24,0.96224,0.96224,0.885417,0.890625,0.817011,25694400
NVDA,2000-01-25,0.894531,0.903646,0.854167,0.882813,0.809844,23712000
NVDA,2000-01-26,0.882813,0.90625,0.830729,0.846354,0.776399,23246400
NVDA,2000-01-27,0.852865,0.852865,0.770833,0.802083,0.735787,45820800
NVDA,2000-01-28,0.791667,0.796875,0.747396,0.778646,0.714287,19444800
NVDA,2000-01-31,0.782552,0.799479,0.729167,0.772135,0.708314,18240000
NVDA,2000-02-01,0.773438,0.796875,0.744792,0.790365,0.725038,9297600
NVDA,2000-02-02,0.794271,0.828125,0.790365,0.8125,0.745343,14904000
NVDA,2000-02-03,0.838542,0.855469,0.820313,0.825521,0.757288,10824000
NVDA,2000-02-04,0.851563,0.851563,0.828125,0.845052,0.775205,12369600
NVDA,2000-02-07,0.848958,0.848958,0.791667,0.792969,0.727426,21748800
NVDA,2000-02-08,0.8125,0.859375,0.791667,0.830729,0.762065,46881600
NVDA,2000-02-09,0.861979,0.876302,0.85026,0.851563,0.781177,58905600
NVDA,2000-02-10,0.903646,1.041667,0.903646,1.026042,0.941235,97008000
NVDA,2000-02-11,1.076823,1.078125,0.966146,1.041667,0.955568,42379200
NVDA,2000-02-14,1.044271,1.208333,1.033854,1.208333,1.108459,65011200
NVDA,2000-02-15,1.210938,1.21224,1.111979,1.161458,1.065458,45048000
NVDA,2000-02-16,1.174479,1.255208,1.161458,1.214844,1.114432,101956800
NVDA,2000-02-17,1.213542,1.265625,1.195313,1.257813,1.153849,53577600
NVDA,2000-02-18,1.239583,1.421875,1.230469,1.403646,1.287628,96086400
NVDA,2000-02-22,1.359375,1.377604,1.3125,1.364583,1.251794,54249600
NVDA,2000-02-23,1.348958,1.386719,1.332031,1.372396,1.25896,51139200
NVDA,2000-02-24,1.380208,1.389323,1.302083,1.359375,1.247016,24432000
NVDA,2000-02-25,1.360677,1.360677,1.21875,1.27474,1.169377,27873600
NVDA,2000-02-28,1.268229,1.28125,1.244792,1.265625,1.161015,51787200
NVDA,2000-02-29,1.257813,1.348958,1.257813,1.333333,1.223127,30604800
NVDA,2000-03-01,1.333333,1.333333,1.273438,1.294271,1.187294,38356800
NVDA,2000-03-02,1.304688,1.304688,1.203125,1.207031,1.107264,19104000
NVDA,2000-03-03,1.208333,1.239583,1.197917,1.226563,1.125181,27369600
NVDA,2000-03-06,1.234375,1.328125,1.208333,1.21875,1.118014,43209600
NVDA,2000-03-07,1.5625,1.817708,1.494792,1.735677,1.592215,195220800
NVDA,2000-03-08,1.734701,1.765625,1.609375,1.75,1.605354,66873600
NVDA,2000-03-09,1.770833,2.25,1.765625,2.089518,1.91681,95294400
NVDA,2000-03-10,2.197917,3.020833,2.182292,2.458333,2.25514,216120000
NVDA,2000-03-13,2.229167,3.125,2.208333,3.109375,2.852371,241516800
NVDA,2000-03-14,3.092448,3.092448,2.25,2.294271,2.104639,156777600
NVDA,2000-03-15,2.458659,2.522135,2.125,2.200521,2.018637,99561600
NVDA,2000-03-16,2.270833,2.348958,1.929688,1.961914,1.799752,75038400
