symbol,date,open,high,low,close,adj close,volume
NVDA,2012-01-03,3.575,3.6,3.5025,3.51,3.219881,46804400
NVDA,2012-01-04,3.5125,3.565,3.48,3.55,3.256575,34737200
NVDA,2012-01-05,3.5325,3.695,3.5175,3.6775,3.373537,56354800
NVDA,2012-01-06,3.675,3.6775,3.5925,3.635,3.33455,53325200
NVDA,2012-01-09,3.6375,3.705,3.61,3.635,3.33455,50824400
NVDA,2012-01-10,3.69,3.6925,3.595,3.62,3.32079,54632800
NVDA,2012-01-11,3.5875,3.62,3.5325,3.5475,3.254281,48427200
NVDA,2012-01-12,3.555,3.5575,3.4475,3.525,3.233642,65236400
NVDA,2012-01-13,3.5,3.5075,3.415,3.4325,3.148787,50430000
NVDA,2012-01-17,3.485,3.485,3.375,3.38,3.100628,62717600
NVDA,2012-01-18,3.445,3.5225,3.4275,3.495,3.206121,63267600
NVDA,2012-01-19,3.525,3.5925,3.4875,3.5875,3.290976,60831200
NVDA,2012-01-20,3.5825,3.625,3.5425,3.555,3.261162,54627200
NVDA,2012-01-23,3.5575,3.655,3.5125,3.6525,3.350603,56279200
NVDA,2012-01-24,3.6275,3.75,3.625,3.735,3.426284,73092000
NVDA,2012-01-25,3.635,3.7225,3.53,3.7125,3.405644,127415200
NVDA,2012-01-26,3.7675,3.81,3.6575,3.6775,3.373537,79967200
NVDA,2012-01-27,3.655,3.7475,3.625,3.7275,3.419405,44999600
NVDA,2012-01-30,3.6625,3.7175,3.6075,3.7,3.394178,39907600
NVDA,2012-01-31,3.71,3.7125,3.6275,3.6925,3.387298,35790000
NVDA,2012-02-01,3.735,3.775,3.6825,3.7325,3.42399,42802000
NVDA,2012-02-02,3.7525,3.8875,3.715,3.8725,3.55242,69623600
NVDA,2012-02-03,3.93,3.9875,3.9225,3.955,3.6281,49523200
NVDA,2012-02-06,3.935,3.94,3.89,3.925,3.600579,27886800
NVDA,2012-02-07,3.93,3.9575,3.865,3.935,3.609753,41029600
NVDA,2012-02-08,3.935,4.155,3.915,4.0775,3.740474,84761200
NVDA,2012-02-09,4.1275,4.15,4.0675,4.075,3.738182,56194400
NVDA,2012-02-10,4.035,4.05,3.9525,3.975,3.646447,44026800
NVDA,2012-02-13,4.075,4.09,3.955,4.0375,3.703781,61066800
NVDA,2012-02-14,4.0375,4.095,4.0025,4.06,3.724422,45375600
NVDA,2012-02-15,4.0975,4.225,4.0325,4.0425,3.708368,111085600
NVDA,2012-02-16,3.765,4.145,3.75,4.1125,3.772582,188858800
NVDA,2012-02-17,4.115,4.1425,3.925,3.9625,3.63498,102036000
NVDA,2012-02-21,3.96,4.08,3.9525,3.9825,3.653329,51817600
NVDA,2012-02-22,3.9625,4.06,3.95,3.955,3.6281,49243200
NVDA,2012-02-23,3.9625,4.0,3.9,3.9775,3.648741,32396800
NVDA,2012-02-24,3.99,3.995,3.93,3.9475,3.621221,36666800
NVDA,2012-02-27,3.8975,3.915,3.8125,3.8675,3.547833,74526800
NVDA,2012-02-28,3.8675,3.9125,3.7925,3.8325,3.515725,69988400
NVDA,2012-02-29,3.845,3.91,3.785,3.7875,3.474444,68919600
NVDA,2012-03-01,3.8025,3.8575,3.7875,3.8125,3.497379,44994400
NVDA,2012-03-02,3.8,3.9,3.8,3.845,3.527193,68407600
NVDA,2012-03-05,3.8175,3.825,3.6875,3.715,3.407938,51484800
NVDA,2012-03-06,3.6725,3.7025,3.615,3.68,3.37583,47140000
NVDA,2012-03-07,3.7,3.7175,3.65,3.7025,3.396471,44198400
NVDA,2012-03-08,3.7125,3.7525,3.6925,3.715,3.407938,43085200
NVDA,2012-03-09,3.725,3.7525,3.685,3.705,3.398765,36783600
NVDA,2012-03-12,3.72,3.745,3.6375,3.6475,3.346016,29994800
NVDA,2012-03-13,3.6625,3.7175,3.645,3.6975,3.391884,55328800
NVDA,2012-03-14,3.6975,3.705,3.58,3.5925,3.295563,73570800
NVDA,2012-03-15,3.6025,3.665,3.59,3.645,3.343723,38238000
NVDA,2012-03-16,3.6475,3.665,3.6275,3.65,3.34831,42834000
NVDA,2012-03-19,3.67,3.6875,3.6425,3.66,3.357483,40540000
NVDA,2012-03-20,3.64,3.64,3.5675,3.6,3.302443,44961600
NVDA,2012-03-21,3.6,3.6475,3.56,3.615,3.316203,46784000
NVDA,2012-03-22,3.5875,3.64,3.5775,3.61,3.311617,42537200
NVDA,2012-03-23,3.6,3.6475,3.575,3.6375,3.336842,31545600
NVDA,2012-03-26,3.6725,3.6975,3.6375,3.68,3.37583,28860000
NVDA,2012-03-27,3.695,3.75,3.6875,3.705,3.398765,41996800
NVDA,2012-03-28,3.7525,3.84,3.725,3.79,3.476739,89244800
NVDA,2012-03-29,3.785,3.8375,3.7375,3.8075,3.492791,37270000
NVDA,2012-03-30,3.84,3.8725,3.785,3.85,3.531778,52724000
NVDA,2012-04-02,3.84,3.8725,3.7775,3.8325,3.515725,40777600
NVDA,2012-04-03,3.86,3.865,3.75,3.77,3.458392,43047600
NVDA,2012-04-04,3.7125,3.76,3.64,3.6625,3.359777,49589600
NVDA,2012-04-05,3.6675,3.7125,3.645,3.6575,3.35519,36942400
NVDA,2012-04-09,3.6,3.6225,3.54,3.61,3.311617,36550400
NVDA,2012-04-10,3.595,3.645,3.5225,3.54,3.247402,47036000
NVDA,2012-04-11,3.5875,3.6625,3.575,3.585,3.288683,37296000
NVDA,2012-04-12,3.59,3.69,3.575,3.67,3.366657,38486800
NVDA,2012-04-13,3.6375,3.6575,3.5375,3.54,3.247402,31132400
NVDA,2012-04-16,3.565,3.575,3.44,3.4975,3.208414,46346800
NVDA,2012-04-17,3.5075,3.55,3.4925,3.505,3.215296,46069600
NVDA,2012-04-18,3.4825,3.5,3.425,3.4675,3.180895,40076400
NVDA,2012-04-19,3.4225,3.5525,3.3975,3.415,3.132734,66718800
NVDA,2012-04-20,3.435,3.445,3.34,3.3475,3.070813,50959200
NVDA,2012-04-23,3.29,3.3225,3.2275,3.3075,3.034118,70624400
NVDA,2012-04-24,3.3175,3.345,3.1875,3.205,2.940091,73044000
NVDA,2012-04-25,3.2525,3.295,3.1925,3.27,2.999719,72711200
NVDA,2012-04-26,3.2675,3.3,3.245,3.2725,3.002012,53920800
NVDA,2012-04-27,3.2675,3.2875,3.21,3.245,2.976785,47535600
NVDA,2012-04-30,3.2275,3.2675,3.205,3.25,2.981372,26226800
NVDA,2012-05-01,3.2325,3.3425,3.2325,3.3075,3.034118,40868000
NVDA,2012-05-02,3.295,3.3075,3.195,3.2125,2.946971,68400800
NVDA,2012-05-03,3.22,3.24,3.1375,3.1575,2.896517,41953600
NVDA,2012-05-04,3.1375,3.155,3.065,3.065,2.811664,54509200
NVDA,2012-05-07,3.12,3.1725,3.0925,3.1175,2.859824,60444000
NVDA,2012-05-08,3.09,3.135,3.035,3.115,2.857531,46231200
NVDA,2012-05-09,3.06,3.1525,3.03,3.1275,2.868997,52060800
NVDA,2012-05-10,3.1575,3.1625,3.055,3.105,2.848357,59709200
NVDA,2012-05-11,3.3625,3.42,3.29,3.3025,3.029533,143514000
NVDA,2012-05-14,3.275,3.3325,3.2075,3.2825,3.011186,43747200
NVDA,2012-05-15,3.2825,3.355,3.235,3.25,2.981372,59994000
NVDA,2012-05-16,3.255,3.2925,3.175,3.185,2.921744,47048400
NVDA,2012-05-17,3.1975,3.2275,3.1625,3.1625,2.901104,33536400
NVDA,2012-05-18,3.17,3.185,3.005,3.02,2.770382,56728800
NVDA,2012-05-21,3.025,3.0875,3.005,3.0725,2.818543,41626000
NVDA,2012-05-22,3.07,3.075,2.99,3.035,2.784143,41014000
NVDA,2012-05-23,3.0025,3.115,2.9575,3.11,2.852943,49600000
NVDA,2012-05-24,3.1275,3.1325,3.005,3.0275,2.777263,52042000
NVDA,2012-05-25,3.025,3.125,3.025,3.1,2.84377,39175200
NVDA,2012-05-29,3.15,3.2,3.1375,3.18,2.917158,31000000
NVDA,2012-05-30,3.145,3.1675,3.0875,3.1425,2.882758,37979200
