symbol,date,open,high,low,close,adj close,volume
NVDA,2019-01-02,32.66,34.619999,32.512501,34.055,33.790478,50875200
NVDA,2019-01-03,33.447498,33.790001,31.922501,31.997499,31.74896,70555200
NVDA,2019-01-04,32.735001,34.432499,32.424999,34.047501,33.783031,58562000
NVDA,2019-01-07,34.625,36.2225,34.107498,35.849998,35.571533,70916000
NVDA,2019-01-08,36.672501,36.695,34.224998,34.9575,34.685963,78601600
NVDA,2019-01-09,35.474998,36.122501,34.965,35.645,35.368126,61726000
NVDA,2019-01-10,35.450001,36.395,34.84,36.307499,36.025486,52315600
NVDA,2019-01-11,36.0825,37.4375,35.802502,37.2075,36.918488,87476400
NVDA,2019-01-14,36.68,37.865002,36.442501,37.610001,37.317867,73016800
NVDA,2019-01-15,37.939999,38.337502,37.282501,37.467499,37.176468,61701200
NVDA,2019-01-16,37.7425,38.075001,37.154999,37.209999,36.920975,47010400
NVDA,2019-01-17,36.877499,38.3325,36.602501,37.93,37.635376,49343600
NVDA,2019-01-18,38.432499,39.494999,37.912498,39.232498,38.927765,65133600
NVDA,2019-01-22,38.927502,39.044998,36.887501,37.192501,36.903606,66155200
NVDA,2019-01-23,37.75,38.645,37.0075,37.322498,37.032589,59102000
NVDA,2019-01-24,38.174999,39.637501,38.127499,39.459999,39.153496,70897200
NVDA,2019-01-25,38.860001,40.220001,37.825001,40.037498,39.726517,115457200
NVDA,2019-01-28,34.137501,35.41,32.75,34.502499,34.234497,251152800
NVDA,2019-01-29,34.037498,34.525002,32.752499,32.900002,32.644451,115393200
NVDA,2019-01-30,33.6675,34.4925,32.865002,34.3475,34.080704,97422800
NVDA,2019-01-31,34.314999,36.297501,34.095001,35.9375,35.65836,84285200
NVDA,2019-02-01,36.125,36.697498,35.645,36.182499,35.901451,62504800
NVDA,2019-02-04,36.342499,37.669998,36.119999,37.294998,37.005302,52859200
NVDA,2019-02-05,37.415001,37.857498,37.075001,37.487499,37.196304,54242400
NVDA,2019-02-06,37.822498,38.900002,37.767502,38.25,37.952896,70246400
NVDA,2019-02-07,37.782501,37.805,36.422501,36.855,36.568733,63712000
NVDA,2019-02-08,36.177502,37.150002,36.032501,37.0425,36.754776,46160400
NVDA,2019-02-11,36.5975,37.145,36.125,36.612499,36.328106,49518000
NVDA,2019-02-12,37.0,37.950001,36.855,37.7925,37.498951,59106000
NVDA,2019-02-13,38.09,38.9575,37.952499,38.220001,37.923126,60537200
NVDA,2019-02-14,38.209999,38.9175,37.775002,38.6325,38.332424,82726400
NVDA,2019-02-15,40.737499,40.967499,39.105,39.334999,39.029465,151674800
NVDA,2019-02-19,39.227501,39.9725,39.035,39.16,38.855827,55189200
NVDA,2019-02-20,39.455002,40.314999,39.342499,39.637501,39.329617,54098800
NVDA,2019-02-21,39.764999,40.012501,38.794998,38.942501,38.640015,44854800
NVDA,2019-02-22,39.465,39.987499,39.327499,39.797501,39.488373,40174000
NVDA,2019-02-25,40.639999,41.32,39.584999,39.672501,39.364334,65602000
NVDA,2019-02-26,39.625,40.189999,38.9375,39.275002,38.969933,48846400
NVDA,2019-02-27,39.130001,39.397499,38.2775,38.852501,38.550716,50025600
