symbol,date,open,high,low,close,adj close,volume
ASML,2005-01-03,18.123751,18.18,17.639999,17.696251,10.964875,1658400
ASML,2005-01-04,17.651251,17.7075,16.987499,17.11125,10.602402,2101689
ASML,2005-01-05,17.01,17.077499,16.807501,16.86375,10.449048,2320356
ASML,2005-01-06,16.74,16.81875,16.54875,16.59375,10.281751,2202489
ASML,2005-01-07,16.63875,16.72875,16.290001,16.4475,10.191129,1956089
ASML,2005-01-10,16.4475,16.998751,16.379999,16.72875,10.365399,2599378
ASML,2005-01-11,16.5825,16.706249,16.25625,16.290001,10.093542,2952800
ASML,2005-01-12,17.055,17.235001,16.86375,17.178749,10.644223,4680356
ASML,2005-01-13,17.145,17.178749,16.897499,16.942499,10.497841,1613244
ASML,2005-01-14,17.088751,17.42625,17.06625,17.38125,10.769699,3755911
ASML,2005-01-18,17.133751,17.415001,17.06625,17.1,10.595431,3574400
ASML,2005-01-19,17.1675,17.20125,16.571251,16.65,10.316604,4750400
ASML,2005-01-20,16.469999,16.852501,16.436251,16.54875,10.253867,3120889
ASML,2005-01-21,16.72875,16.88625,16.661249,16.807501,10.414194,2726578
ASML,2005-01-24,16.83,16.92,16.5375,16.54875,10.253867,2147022
ASML,2005-01-25,16.72875,16.97625,16.706249,16.852501,10.442075,1374756
ASML,2005-01-26,16.998751,17.133751,16.852501,17.043751,10.560577,1990756
ASML,2005-01-27,17.62875,18.045,17.504999,17.98875,11.146117,3699733
ASML,2005-01-28,18.157499,18.202499,17.7075,17.966249,11.132174,1755644
ASML,2005-01-31,18.157499,18.55125,18.123751,18.483749,11.452825,3553689
ASML,2005-02-01,18.393749,18.5625,18.247499,18.5175,11.473739,2012800
ASML,2005-02-02,18.55125,18.7875,18.50625,18.6075,11.529499,3429689
ASML,2005-02-03,18.247499,18.2925,18.045,18.202499,11.278557,1646578
ASML,2005-02-04,18.202499,19.012501,18.202499,18.945,11.738623,2690489
ASML,2005-02-07,18.911249,19.001249,18.75375,18.776251,11.634063,2313156
ASML,2005-02-08,18.528749,18.956249,18.5175,18.922501,11.724681,3456444
ASML,2005-02-09,18.719999,18.7875,18.528749,18.6075,11.529499,2098489
ASML,2005-02-10,18.764999,18.922501,18.6075,18.75375,11.620122,1923644
ASML,2005-02-11,18.731251,19.653749,18.6975,19.5075,12.08716,5193867
ASML,2005-02-14,20.047501,20.137501,19.934999,20.002501,12.393866,4597156
ASML,2005-02-15,19.96875,20.317499,19.889999,20.092501,12.449629,3111911
ASML,2005-02-16,19.83375,19.946251,19.6875,19.889999,12.324158,2375644
ASML,2005-02-17,20.171249,20.227501,19.7325,19.856251,12.303244,1812000
ASML,2005-02-18,19.844999,20.081249,19.754999,19.92375,12.345071,1138578
ASML,2005-02-22,19.98,20.643749,19.92375,20.205,12.519339,4142044
ASML,2005-02-23,20.778749,20.80125,20.205,20.418751,12.651782,5370578
ASML,2005-02-24,20.52,20.834999,20.23875,20.790001,12.881818,5779378
ASML,2005-02-25,20.790001,21.18375,20.778749,21.059999,13.049109,2280178
ASML,2005-02-28,20.936251,21.116249,20.43,20.610001,12.770284,1921956
ASML,2005-03-01,20.790001,21.0825,20.745001,20.981251,13.000313,1564178
ASML,2005-03-02,20.66625,20.9025,20.598749,20.7225,12.839989,1950133
ASML,2005-03-03,20.7225,20.75625,20.10375,20.216249,12.526306,3307467
ASML,2005-03-04,20.407499,20.452499,20.171249,20.30625,12.582074,3747733
ASML,2005-03-07,20.07,20.283751,20.047501,20.171249,12.498427,3654667
ASML,2005-03-08,19.934999,20.07,19.721251,19.856251,12.303244,2263911
ASML,2005-03-09,19.7775,19.901251,19.63125,19.665001,12.184749,1511200
ASML,2005-03-10,19.901251,19.96875,19.63125,19.856251,12.303244,2342222
ASML,2005-03-11,19.934999,20.01375,19.372499,19.428749,12.038359,2107467
ASML,2005-03-14,19.485001,19.6425,19.383751,19.5975,12.142921,1741689
ASML,2005-03-15,19.74375,19.754999,19.22625,19.22625,11.912891,1971289
ASML,2005-03-16,19.158751,19.338751,18.956249,19.035,11.794389,3595289
ASML,2005-03-17,19.192499,19.293751,18.97875,19.125,11.850152,4923200
ASML,2005-03-18,19.012501,19.012501,18.8325,18.9,11.710742,1796267
ASML,2005-03-21,18.809999,18.88875,18.528749,18.6975,11.585267,2084533
ASML,2005-03-22,19.091249,19.40625,18.877501,18.922501,11.724681,2771911
ASML,2005-03-23,19.035,19.36125,18.99,19.17,11.878034,2110489
ASML,2005-03-24,19.18125,19.282499,19.035,19.035,11.794389,1021156
ASML,2005-03-28,19.012501,19.327499,18.88875,18.9,11.710742,1032000
ASML,2005-03-29,18.764999,19.02375,18.450001,18.483749,11.452825,1888622
ASML,2005-03-30,18.584999,19.012501,18.584999,18.99,11.766504,2065600
ASML,2005-03-31,19.012501,19.125,18.528749,18.866249,11.689829,2893422
ASML,2005-04-01,18.8325,18.945,18.3375,18.4275,11.417972,2824444
ASML,2005-04-04,18.258751,18.315001,18.09,18.225,11.2925,1903111
ASML,2005-04-05,18.135,18.225,18.01125,18.067499,11.19491,1354222
ASML,2005-04-06,18.18,18.225,18.045,18.10125,11.215821,1762756
ASML,2005-04-07,18.05625,18.27,18.0,18.27,11.320382,1976356
ASML,2005-04-08,18.46125,18.61875,18.3825,18.4725,11.445856,1277333
ASML,2005-04-11,18.641251,18.6525,18.2925,18.438749,11.424941,1073244
ASML,2005-04-12,18.157499,18.438749,17.91,18.348749,11.369176,2675733
ASML,2005-04-13,17.2575,17.325001,17.088751,17.190001,10.651196,9201067
ASML,2005-04-14,17.235001,17.280001,16.998751,17.02125,10.546637,2824711
ASML,2005-04-15,16.908751,16.965,16.571251,16.661249,10.323573,4171733
ASML,2005-04-18,16.65,16.875,16.5375,16.83,10.428138,2493067
ASML,2005-04-19,17.032499,17.145,16.83,17.133751,10.616343,1954933
ASML,2005-04-20,17.33625,17.370001,17.02125,17.1,10.595431,1915822
ASML,2005-04-21,17.594999,17.71875,17.358749,17.639999,10.930022,2679111
ASML,2005-04-22,17.6625,17.696251,17.3925,17.44875,10.811522,1352533
ASML,2005-04-25,17.549999,17.6175,17.3475,17.415001,10.790609,1063911
ASML,2005-04-26,16.81875,17.2125,16.81875,16.97625,10.518754,3001867
ASML,2005-04-27,16.695,17.032499,16.59375,16.92,10.483899,1846133
ASML,2005-04-28,16.16625,16.559999,16.12125,16.3125,10.107484,3742578
ASML,2005-04-29,16.21125,16.379999,15.6825,16.30125,10.100513,3440711
ASML,2005-05-02,16.334999,16.391251,16.1325,16.245001,10.06566,1940889
ASML,2005-05-03,16.45875,16.627501,16.4025,16.514999,10.232954,1495378
ASML,2005-05-04,16.706249,16.92,16.627501,16.86375,10.449048,2333867
ASML,2005-05-05,17.11125,17.29125,16.987499,17.043751,10.560577,2175022
ASML,2005-05-06,16.998751,17.077499,16.953751,17.02125,10.546637,2140267
ASML,2005-05-09,17.133751,17.145,16.942499,17.133751,10.616343,790311
ASML,2005-05-10,16.88625,17.055,16.796249,16.93125,10.490871,1225689
