symbol,date,open,high,low,close,adj close,volume
ASML,2017-01-03,110.980003,111.279999,110.150002,110.449997,102.618851,874700
ASML,2017-01-04,109.839996,110.349998,109.620003,109.919998,102.126434,846200
ASML,2017-01-05,110.800003,111.900002,110.75,111.239998,103.352844,493800
ASML,2017-01-06,110.559998,111.589996,110.300003,111.120003,103.241348,360200
ASML,2017-01-09,111.019997,112.730003,111.010002,112.489998,104.514221,554800
ASML,2017-01-10,112.580002,113.129997,112.580002,112.650002,104.662872,816100
ASML,2017-01-11,112.25,113.510002,112.190002,113.480003,105.434013,419900
ASML,2017-01-12,113.940002,114.82,113.0,114.769997,106.632545,713900
ASML,2017-01-13,114.769997,115.540001,114.75,115.300003,107.124977,1474200
ASML,2017-01-17,115.629997,116.32,114.889999,115.910004,107.691719,1381400
ASML,2017-01-18,122.07,125.879997,121.940002,122.970001,114.251152,4392000
ASML,2017-01-19,120.860001,121.989998,120.459999,121.860001,113.219849,1936700
ASML,2017-01-20,121.519997,122.309998,121.519997,122.050003,113.396393,786900
ASML,2017-01-23,121.970001,122.32,120.599998,122.169998,113.507866,1570600
ASML,2017-01-24,122.279999,123.0,122.07,122.550003,113.860947,975100
ASML,2017-01-25,122.510002,122.970001,122.269997,122.779999,114.074631,649500
ASML,2017-01-26,121.300003,122.160004,121.07,121.129997,112.541611,611200
ASML,2017-01-27,121.440002,122.080002,121.040001,121.769997,113.136238,663500
ASML,2017-01-30,120.910004,121.860001,120.019997,121.709999,113.080505,1161000
ASML,2017-01-31,121.639999,122.0,120.989998,121.400002,112.792473,1435700
ASML,2017-02-01,121.650002,122.110001,121.0,121.309998,112.708847,1324600
ASML,2017-02-02,123.089996,123.190002,122.290001,122.739998,114.03746,632800
ASML,2017-02-03,122.910004,123.57,122.870003,123.010002,114.288338,358300
ASML,2017-02-06,122.239998,122.629997,121.870003,122.230003,113.563629,260700
ASML,2017-02-07,122.029999,123.57,121.870003,123.260002,114.520607,1117200
ASML,2017-02-08,123.410004,124.260002,122.989998,124.089996,115.29174,853100
ASML,2017-02-09,124.410004,125.550003,124.32,124.519997,115.691254,820400
ASML,2017-02-10,124.800003,125.25,124.150002,124.849998,115.997864,791500
ASML,2017-02-13,126.139999,126.639999,125.75,126.5,117.530876,1052600
ASML,2017-02-14,126.080002,126.5,125.620003,126.25,117.298607,1825300
ASML,2017-02-15,125.449997,127.279999,125.300003,127.260002,118.236984,900800
ASML,2017-02-16,126.550003,127.440002,126.480003,127.269997,118.246269,1023500
ASML,2017-02-17,125.839996,126.879997,125.82,126.879997,117.883926,808100
ASML,2017-02-21,125.279999,127.599998,125.25,127.589996,118.543587,3895800
ASML,2017-02-22,125.099998,125.510002,123.580002,123.830002,115.050179,2312100
ASML,2017-02-23,124.529999,124.620003,123.25,123.779999,115.0037,764500
ASML,2017-02-24,122.290001,122.949997,121.639999,122.529999,113.842361,1442500
ASML,2017-02-27,122.290001,123.019997,122.080002,122.900002,114.186127,736500
ASML,2017-02-28,121.5,122.220001,121.410004,121.690002,113.06192,1033500
ASML,2017-03-01,122.5,123.919998,122.43,123.470001,114.715714,1274400
ASML,2017-03-02,121.779999,122.550003,121.480003,121.57,112.950417,961800
ASML,2017-03-03,122.760002,122.989998,121.830002,122.980003,114.260468,783800
ASML,2017-03-06,121.25,121.910004,120.779999,121.599998,112.978302,495300
ASML,2017-03-07,121.25,121.389999,119.830002,119.980003,111.473152,1234500
ASML,2017-03-08,120.82,121.169998,120.339996,120.75,112.18856,575800
ASML,2017-03-09,121.18,121.540001,120.660004,121.25,112.65313,405700
ASML,2017-03-10,124.470001,125.110001,123.940002,125.0,116.137222,1016100
ASML,2017-03-13,123.559998,124.459999,123.43,124.190002,115.384674,838100
ASML,2017-03-14,124.769997,124.830002,123.860001,123.989998,115.198837,412900
ASML,2017-03-15,124.849998,126.309998,124.580002,126.07,117.131363,838900
ASML,2017-03-16,124.889999,126.25,124.809998,126.190002,117.242836,424200
ASML,2017-03-17,127.190002,128.429993,126.93,127.900002,118.831604,1030300
ASML,2017-03-20,128.839996,129.160004,127.980003,128.270004,119.175377,577600
ASML,2017-03-21,129.690002,129.820007,126.150002,126.32,117.36364,1398800
ASML,2017-03-22,127.07,129.240005,127.010002,128.919998,119.779305,529900
ASML,2017-03-23,129.199997,129.699997,128.800003,129.220001,120.058014,266000
ASML,2017-03-24,133.279999,133.550003,131.960007,132.240005,122.863907,1709800
ASML,2017-03-27,132.779999,133.199997,132.360001,132.699997,123.291283,2238000
ASML,2017-03-28,133.369995,134.289993,133.119995,133.789993,124.303978,1370300
ASML,2017-03-29,133.160004,133.460007,132.539993,132.910004,123.486389,358300
ASML,2017-03-30,132.380005,133.190002,132.339996,132.630005,123.226242,361100
ASML,2017-03-31,132.270004,133.190002,132.119995,132.800003,123.384201,535400
ASML,2017-04-03,132.350006,132.75,131.179993,132.179993,122.808136,564100
ASML,2017-04-04,132.300003,132.779999,131.850006,132.740005,123.328438,584000
ASML,2017-04-05,131.600006,132.009995,130.919998,131.029999,121.739685,557200
ASML,2017-04-06,130.949997,131.240005,130.550003,130.979996,121.693214,370000
ASML,2017-04-07,130.539993,131.649994,130.529999,131.179993,121.879036,546900
ASML,2017-04-10,130.630005,130.789993,129.699997,129.910004,120.699081,1180800
ASML,2017-04-11,129.639999,129.850006,128.309998,129.809998,120.606171,613200
ASML,2017-04-12,129.75,129.970001,128.300003,129.009995,119.862915,485300
ASML,2017-04-13,129.009995,129.880005,128.339996,128.380005,119.27758,575600
ASML,2017-04-17,128.889999,130.289993,128.889999,130.169998,120.940659,334800
ASML,2017-04-18,130.380005,130.960007,129.800003,130.649994,121.386642,915700
ASML,2017-04-19,133.110001,133.710007,126.040001,126.889999,117.893204,3355400
ASML,2017-04-20,130.100006,130.820007,129.289993,130.050003,120.829178,2259500
ASML,2017-04-21,130.350006,130.490005,129.720001,130.029999,120.810593,1298800
ASML,2017-04-24,133.630005,134.289993,132.710007,133.460007,123.997414,685100
ASML,2017-04-25,134.899994,134.949997,133.860001,134.240005,124.722092,681300
ASML,2017-04-26,133.039993,133.429993,132.0,132.460007,123.068298,633600
ASML,2017-04-27,132.660004,133.889999,132.350006,132.949997,123.523544,453100
ASML,2017-04-28,133.130005,133.169998,131.610001,131.850006,123.717781,753400
ASML,2017-05-01,132.050003,133.009995,131.720001,132.860001,124.665489,264200
ASML,2017-05-02,133.979996,135.050003,133.729996,134.990005,126.664139,850700
ASML,2017-05-03,133.809998,134.960007,133.740005,134.169998,125.894722,1008300
ASML,2017-05-04,133.75,135.389999,133.740005,135.059998,126.729828,871400
ASML,2017-05-05,134.610001,135.919998,134.470001,135.839996,127.461662,481000
ASML,2017-05-08,133.550003,133.779999,133.070007,133.270004,125.050224,957800
ASML,2017-05-09,134.300003,135.149994,134.240005,134.960007,126.635971,438200
ASML,2017-05-10,134.050003,134.5,133.509995,133.800003,125.547516,703900
ASML,2017-05-11,133.229996,134.270004,132.820007,134.160004,125.885315,639900
ASML,2017-05-12,134.110001,135.470001,134.100006,135.440002,127.086342,443300
ASML,2017-05-15,135.410004,136.139999,135.210007,135.740005,127.367889,577500
ASML,2017-05-16,136.880005,137.270004,136.5,137.259995,128.794098,729100
ASML,2017-05-17,135.660004,135.970001,132.800003,132.809998,124.618584,645700
ASML,2017-05-18,132.600006,134.279999,132.309998,134.0,125.735191,689500
ASML,2017-05-19,135.0,135.429993,134.529999,134.850006,126.532768,619200
ASML,2017-05-22,133.979996,134.520004,133.669998,134.210007,125.932243,548800
ASML,2017-05-23,134.639999,134.809998,133.720001,133.910004,125.650711,687200
ASML,2017-05-24,133.970001,134.279999,133.169998,133.490005,125.256645,938000
ASML,2017-05-25,133.490005,135.020004,133.490005,134.889999,126.570267,457600
ASML,2017-05-26,133.860001,134.600006,133.550003,134.199997,125.922813,731800
ASML,2017-05-30,133.059998,133.809998,133.0,133.410004,125.181564,1020200
ASML,2017-05-31,133.059998,133.339996,131.619995,131.990005,123.849167,1436000
ASML,2017-06-01,132.899994,133.830002,132.619995,133.809998,125.556908,707400
ASML,2017-06-02,134.619995,134.789993,133.550003,134.699997,126.392014,334300
ASML,2017-06-05,132.899994,133.830002,132.779999,133.160004,124.946999,519500
ASML,2017-06-06,132.360001,133.320007,132.339996,132.619995,124.4403,614500
ASML,2017-06-07,133.789993,134.460007,133.100006,133.990005,125.725807,413400
ASML,2017-06-08,134.509995,135.089996,133.660004,135.009995,126.682861,312400
ASML,2017-06-09,134.229996,134.449997,128.660004,130.029999,122.010048,1203900
ASML,2017-06-12,129.220001,129.570007,126.029999,129.080002,121.118622,1941400
ASML,2017-06-13,131.199997,132.089996,130.350006,131.929993,123.792854,1373900
ASML,2017-06-14,132.410004,132.550003,129.039993,130.149994,122.122643,857700
ASML,2017-06-15,127.870003,128.149994,127.0,127.580002,119.711151,1551700
ASML,2017-06-16,129.199997,130.089996,128.779999,129.630005,121.634712,925300
ASML,2017-06-19,131.190002,131.820007,130.779999,131.449997,123.342461,388000
ASML,2017-06-20,130.630005,131.059998,128.429993,128.490005,120.565025,604100
ASML,2017-06-21,128.580002,130.630005,128.5,130.429993,122.385361,710600
ASML,2017-06-22,130.279999,130.789993,129.679993,130.020004,122.000679,660400
ASML,2017-06-23,132.940002,135.419998,132.899994,134.639999,126.335709,1276100
ASML,2017-06-26,135.809998,136.070007,133.660004,133.779999,125.528755,978400
ASML,2017-06-27,134.720001,134.899994,132.289993,132.369995,124.205727,1783600
ASML,2017-06-28,133.220001,135.279999,132.5,134.990005,126.664139,773900
ASML,2017-06-29,132.669998,133.179993,128.350006,129.600006,121.606552,1988500
ASML,2017-06-30,131.110001,131.479996,129.880005,130.309998,122.272781,899500
ASML,2017-07-03,131.100006,131.339996,129.330002,129.669998,121.672249,427900
ASML,2017-07-05,129.490005,131.570007,129.440002,131.479996,123.370598,796200
ASML,2017-07-06,130.789993,131.770004,130.100006,131.220001,123.12664,832000
ASML,2017-07-07,131.830002,133.539993,131.830002,132.889999,124.693649,588700
ASML,2017-07-10,134.0,135.050003,133.509995,134.809998,126.495178,439700
ASML,2017-07-11,133.699997,136.059998,133.669998,135.820007,127.442932,1100900
ASML,2017-07-12,136.610001,137.550003,136.279999,137.039993,128.587662,841300
ASML,2017-07-13,136.759995,137.570007,136.369995,136.850006,128.409409,484300
ASML,2017-07-14,138.039993,140.050003,137.889999,139.919998,131.290039,1164700
ASML,2017-07-17,140.419998,140.789993,139.100006,140.220001,131.571548,869900
ASML,2017-07-18,141.279999,143.380005,141.130005,143.25,134.414658,1252200
ASML,2017-07-19,148.619995,150.820007,147.960007,150.630005,141.339447,2528800
ASML,2017-07-20,152.240005,154.350006,151.360001,153.820007,144.332764,2971500
ASML,2017-07-21,153.089996,154.350006,152.649994,154.289993,144.773727,938400
ASML,2017-07-24,153.880005,154.5,153.059998,153.740005,144.25766,1272100
ASML,2017-07-25,154.350006,154.380005,152.559998,152.729996,143.309952,974600
ASML,2017-07-26,153.0,154.699997,152.910004,154.529999,144.998917,768800
ASML,2017-07-27,154.899994,155.729996,151.479996,153.240005,143.788498,1019400
ASML,2017-07-28,151.699997,152.880005,151.649994,152.529999,143.122299,539100
ASML,2017-07-31,151.740005,152.339996,149.910004,150.330002,141.057968,868100
ASML,2017-08-01,151.949997,152.100006,150.570007,150.919998,141.611603,391600
ASML,2017-08-02,152.570007,152.889999,150.309998,151.020004,141.705429,855200
ASML,2017-08-03,152.660004,152.830002,151.460007,152.169998,142.784485,924000
ASML,2017-08-04,152.610001,153.059998,151.949997,152.940002,143.507004,491200
ASML,2017-08-07,153.350006,154.660004,153.339996,154.419998,144.895706,476000
ASML,2017-08-08,154.479996,155.199997,152.910004,153.130005,143.685318,490700
ASML,2017-08-09,152.660004,153.729996,152.350006,153.559998,144.088776,547100
ASML,2017-08-10,152.460007,152.5,150.089996,150.179993,140.917252,844800
ASML,2017-08-11,149.389999,151.339996,148.949997,151.190002,141.864944,416900
ASML,2017-08-14,150.860001,153.300003,150.839996,152.610001,143.197327,552600
ASML,2017-08-15,151.449997,152.630005,151.339996,152.460007,143.056641,376800
ASML,2017-08-16,152.199997,154.130005,152.039993,153.669998,144.191971,518900
ASML,2017-08-17,152.860001,153.190002,150.600006,150.649994,141.358231,486000
ASML,2017-08-18,152.0,152.610001,150.979996,152.259995,142.868942,688800
ASML,2017-08-21,152.160004,152.300003,150.940002,151.589996,142.240265,562600
ASML,2017-08-22,151.899994,154.809998,151.869995,154.369995,144.848801,839100
ASML,2017-08-23,153.899994,154.199997,153.130005,153.399994,143.938629,532300
